date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:48:00	17494/17494	---M--	200	added ('OK')	image/jpeg	etag:%224456-5dc2424affd00%22	https://w3crm.dexignzone.com/xhtml/images/contacts/pic555.jpg	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/images/contacts/pic555.jpg	(from https://w3crm.dexignzone.com/xhtml/index.html)
19:48:00	17346/17346	---M--	200	added ('OK')	image/jpeg	etag:%2243c2-5dc24263cb780%22	https://w3crm.dexignzone.com/xhtml/images/contacts/pic666.jpg	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/images/contacts/pic666.jpg	(from https://w3crm.dexignzone.com/xhtml/index.html)
19:48:01	10383/10383	---M--	200	added ('OK')	image/jpeg	etag:%22288f-5bdf125a6a700%22	https://w3crm.dexignzone.com/xhtml/images/contacts/pic2.jpg	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/images/contacts/pic2.jpg	(from https://w3crm.dexignzone.com/xhtml/index.html)
19:48:01	17303/17303	---M--	200	added ('OK')	image/jpeg	etag:%224397-5f54401e63a80%22	https://w3crm.dexignzone.com/xhtml/images/contacts/pic888.jpg	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/images/contacts/pic888.jpg	(from https://w3crm.dexignzone.com/xhtml/index.html)
19:48:01	16640/16640	---M--	200	added ('OK')	image/jpeg	etag:%224100-5f543f0231c00%22	https://w3crm.dexignzone.com/xhtml/images/contacts/pic777.jpg	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/images/contacts/pic777.jpg	(from https://w3crm.dexignzone.com/xhtml/index.html)
19:48:01	17288/17288	---M--	200	added ('OK')	image/jpeg	etag:%224388-5f54404a42200%22	https://w3crm.dexignzone.com/xhtml/images/contacts/pic999.jpg	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/images/contacts/pic999.jpg	(from https://w3crm.dexignzone.com/xhtml/index.html)
19:48:02	1175/1175	---M--	200	added ('OK')	image/png	etag:%22497-5f3b05062d000%22	https://w3crm.dexignzone.com/xhtml/images/country/india.png	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/images/country/india.png	(from https://w3crm.dexignzone.com/xhtml/index.html)
19:48:02	2858/2858	---M--	200	added ('OK')	image/png	etag:%22b2a-5f5578df29b00%22	https://w3crm.dexignzone.com/xhtml/images/country/canada.png	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/images/country/canada.png	(from https://w3crm.dexignzone.com/xhtml/index.html)
19:48:02	890/890	---M--	200	added ('OK')	image/png	etag:%2237a-5f3b051d10600%22	https://w3crm.dexignzone.com/xhtml/images/country/russia.png	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/images/country/russia.png	(from https://w3crm.dexignzone.com/xhtml/index.html)
19:48:02	1782/1782	---M--	200	added ('OK')	image/png	etag:%226f6-5f3b052882100%22	https://w3crm.dexignzone.com/xhtml/images/country/uk.png	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/images/country/uk.png	(from https://w3crm.dexignzone.com/xhtml/index.html)
19:48:03	1308/1308	---M--	200	added ('OK')	image/png	etag:%2251c-5f3b05320b780%22	https://w3crm.dexignzone.com/xhtml/images/country/aus.png	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/images/country/aus.png	(from https://w3crm.dexignzone.com/xhtml/index.html)
19:48:03	1535/1535	---M--	200	added ('OK')	image/png	etag:%225ff-5f3b053b94e00%22	https://w3crm.dexignzone.com/xhtml/images/country/usa.png	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/images/country/usa.png	(from https://w3crm.dexignzone.com/xhtml/index.html)
19:48:03	1372/1372	---M--	200	added ('OK')	image/png	etag:%2255c-5f3b05451e480%22	https://w3crm.dexignzone.com/xhtml/images/country/pak.png	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/images/country/pak.png	(from https://w3crm.dexignzone.com/xhtml/index.html)
19:48:03	3078/3078	---M--	200	added ('OK')	image/png	etag:%22c06-5f557814fbe00%22	https://w3crm.dexignzone.com/xhtml/images/country/germany.png	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/images/country/germany.png	(from https://w3crm.dexignzone.com/xhtml/index.html)
19:48:03	3205/3205	---M--	200	added ('OK')	image/png	etag:%22c85-5f55771d07500%22	https://w3crm.dexignzone.com/xhtml/images/country/uae.png	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/images/country/uae.png	(from https://w3crm.dexignzone.com/xhtml/index.html)
19:48:04	3297/3297	---M--	200	added ('OK')	image/png	etag:%22ce1-5f5577c8b0a00%22	https://w3crm.dexignzone.com/xhtml/images/country/china.png	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/images/country/china.png	(from https://w3crm.dexignzone.com/xhtml/index.html)
19:48:04	18635/18635	---M--	200	added ('OK')	image/jpeg	etag:%2248cb-5f55ab79dff00%22	https://w3crm.dexignzone.com/xhtml/images/contacts/d1.jpg	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/images/contacts/d1.jpg	(from https://w3crm.dexignzone.com/xhtml/index.html)
19:48:04	17488/17488	---M--	200	added ('OK')	image/jpeg	etag:%224450-5f55ab90c3500%22	https://w3crm.dexignzone.com/xhtml/images/contacts/d2.jpg	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/images/contacts/d2.jpg	(from https://w3crm.dexignzone.com/xhtml/index.html)
19:48:04	18549/18549	---M--	200	added ('OK')	image/jpeg	etag:%224875-5f54431954280%22	https://w3crm.dexignzone.com/xhtml/images/contacts/d3.jpg	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/images/contacts/d3.jpg	(from https://w3crm.dexignzone.com/xhtml/index.html)
19:48:05	17668/17668	---M--	200	added ('OK')	image/jpeg	etag:%224504-5f55aba7a6b00%22	https://w3crm.dexignzone.com/xhtml/images/contacts/d4.jpg	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/images/contacts/d4.jpg	(from https://w3crm.dexignzone.com/xhtml/index.html)
19:48:06	17789/17789	---M--	200	added ('OK')	image/jpeg	etag:%22457d-5f55abb8d1380%22	https://w3crm.dexignzone.com/xhtml/images/contacts/d5.jpg	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/images/contacts/d5.jpg	(from https://w3crm.dexignzone.com/xhtml/index.html)
19:48:06	18421/18421	---M--	200	added ('OK')	image/jpeg	etag:%2247f5-5f55ac2959d00%22	https://w3crm.dexignzone.com/xhtml/images/contacts/d6.jpg	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/images/contacts/d6.jpg	(from https://w3crm.dexignzone.com/xhtml/index.html)
19:48:06	17462/17462	---M--	200	added ('OK')	image/jpeg	etag:%224436-5f55aca183880%22	https://w3crm.dexignzone.com/xhtml/images/contacts/d7.jpg	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/images/contacts/d7.jpg	(from https://w3crm.dexignzone.com/xhtml/index.html)
19:48:06	18002/18002	---M--	200	added ('OK')	image/jpeg	etag:%224652-5f55acdca4400%22	https://w3crm.dexignzone.com/xhtml/images/contacts/d8.jpg	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/images/contacts/d8.jpg	(from https://w3crm.dexignzone.com/xhtml/index.html)
19:48:06	16518/16518	---M--	200	added ('OK')	image/jpeg	etag:%224086-5f55b25c43d00%22	https://w3crm.dexignzone.com/xhtml/images/contacts/d14.jpg	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/images/contacts/d14.jpg	(from https://w3crm.dexignzone.com/xhtml/index.html)
19:48:07	19060/19060	---M--	200	added ('OK')	image/jpeg	etag:%224a74-5f55b036f2d00%22	https://w3crm.dexignzone.com/xhtml/images/contacts/d13.jpg	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/images/contacts/d13.jpg	(from https://w3crm.dexignzone.com/xhtml/index.html)
19:48:07	15319/15319	---M--	200	added ('OK')	image/jpeg	etag:%223bd7-5f55adf505980%22	https://w3crm.dexignzone.com/xhtml/images/contacts/d9.jpg	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/images/contacts/d9.jpg	(from https://w3crm.dexignzone.com/xhtml/index.html)
19:48:07	9064/9064	---M--	200	added ('OK')	image/jpeg	etag:%222368-5f55ad4f15200%22	https://w3crm.dexignzone.com/xhtml/images/contacts/d10.jpg	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/images/contacts/d10.jpg	(from https://w3crm.dexignzone.com/xhtml/index.html)
19:48:07	18430/18430	---M--	200	added ('OK')	image/jpeg	etag:%2247fe-5f55a99939100%22	https://w3crm.dexignzone.com/xhtml/images/contacts/d11.jpg	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/images/contacts/d11.jpg	(from https://w3crm.dexignzone.com/xhtml/index.html)
19:48:07	17234/17234	---M--	200	added ('OK')	image/jpeg	etag:%224352-5f55a9b5d5480%22	https://w3crm.dexignzone.com/xhtml/images/contacts/d12.jpg	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/images/contacts/d12.jpg	(from https://w3crm.dexignzone.com/xhtml/index.html)
19:48:08	14638/14638	---M--	200	added ('OK')	image/jpeg	etag:%22392e-5bdf127706a80%22	https://w3crm.dexignzone.com/xhtml/images/contacts/pic3.jpg	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/images/contacts/pic3.jpg	(from https://w3crm.dexignzone.com/xhtml/index.html)
19:48:08	242187/242187	---M--	200	added ('OK')	application/x-javascript	etag:%223b20b-5f428bea66b80%22	https://w3crm.dexignzone.com/xhtml/vendor/global/global.min.js	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/vendor/global/global.min.js	(from https://w3crm.dexignzone.com/xhtml/index.html)
19:48:09	57695/57695	---M--	200	added ('OK')	application/x-javascript	etag:%22e15f-5f428bc070880%22	https://w3crm.dexignzone.com/xhtml/vendor/bootstrap-select/dist/js/bootstrap-select.min.js	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/vendor/bootstrap-select/dist/js/bootstrap-select.min.js	(from https://w3crm.dexignzone.com/xhtml/index.html)
19:48:09	210031/210031	---M--	200	added ('OK')	application/x-javascript	etag:%223346f-58dd9fd247d80%22	https://w3crm.dexignzone.com/xhtml/vendor/chart.js/Chart.bundle.min.js	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/vendor/chart.js/Chart.bundle.min.js	(from https://w3crm.dexignzone.com/xhtml/index.html)
19:48:10	1077658/1077658	---M--	200	added ('OK')	application/x-javascript	etag:%2210719a-5bd98577c5d00%22	https://w3crm.dexignzone.com/xhtml/vendor/apexchart/apexchart.js	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/vendor/apexchart/apexchart.js	(from https://w3crm.dexignzone.com/xhtml/index.html)
19:48:10	16471/16471	---M--	200	added ('OK')	application/x-javascript	etag:%224057-5f4cf6e179480%22	https://w3crm.dexignzone.com/xhtml/js/dashboard/dashboard-1.js	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/js/dashboard/dashboard-1.js	(from https://w3crm.dexignzone.com/xhtml/index.html)
19:48:10	393345/393345	---M--	200	added ('OK')	application/x-javascript	etag:%2260081-5e473741d4300%22	https://w3crm.dexignzone.com/xhtml/vendor/draggable/draggable.js	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/vendor/draggable/draggable.js	(from https://w3crm.dexignzone.com/xhtml/index.html)
19:48:10	82567/82567	---M--	200	added ('OK')	application/x-javascript	etag:%2214287-5f39f44d96200%22	https://w3crm.dexignzone.com/xhtml/vendor/datatables/js/jquery.dataTables.min.js	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/vendor/datatables/js/jquery.dataTables.min.js	(from https://w3crm.dexignzone.com/xhtml/index.html)
19:48:10	155206/155206	---M--	200	added ('OK')	application/x-javascript	etag:%2225e46-5f46fd6739700%22	https://w3crm.dexignzone.com/xhtml/vendor/tagify/dist/tagify.js	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/vendor/tagify/dist/tagify.js	(from https://w3crm.dexignzone.com/xhtml/index.html)
19:48:11	18260/18260	---M--	200	added ('OK')	application/x-javascript	etag:%224754-5f39f83321380%22	https://w3crm.dexignzone.com/xhtml/vendor/datatables/js/dataTables.buttons.min.js	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/vendor/datatables/js/dataTables.buttons.min.js	(from https://w3crm.dexignzone.com/xhtml/index.html)
19:48:11	24010/24010	---M--	200	added ('OK')	application/x-javascript	etag:%225dca-5f39f851a5b80%22	https://w3crm.dexignzone.com/xhtml/vendor/datatables/js/buttons.html5.min.js	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/vendor/datatables/js/buttons.html5.min.js	(from https://w3crm.dexignzone.com/xhtml/index.html)
19:48:11	101939/101939	---M--	200	added ('OK')	application/x-javascript	etag:%2218e33-5f39f85946d80%22	https://w3crm.dexignzone.com/xhtml/vendor/datatables/js/jszip.min.js	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/vendor/datatables/js/jszip.min.js	(from https://w3crm.dexignzone.com/xhtml/index.html)
19:48:11	11888/11888	---M--	200	added ('OK')	application/x-javascript	etag:%222e70-5f56ef047d380%22	https://w3crm.dexignzone.com/xhtml/js/plugins-init/datatables.init.js	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/js/plugins-init/datatables.init.js	(from https://w3crm.dexignzone.com/xhtml/index.html)
19:48:11	51654/51654	---M--	200	added ('OK')	application/x-javascript	etag:%22c9c6-5b0205f11d700%22	https://w3crm.dexignzone.com/xhtml/vendor/bootstrap-datetimepicker/js/moment.js	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/vendor/bootstrap-datetimepicker/js/moment.js	(from https://w3crm.dexignzone.com/xhtml/index.html)
19:48:12	38264/38264	---M--	200	added ('OK')	application/x-javascript	etag:%229578-5618ea78f7400%22	https://w3crm.dexignzone.com/xhtml/vendor/bootstrap-datetimepicker/js/bootstrap-datetimepicker.min.js	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/vendor/bootstrap-datetimepicker/js/bootstrap-datetimepicker.min.js	(from https://w3crm.dexignzone.com/xhtml/index.html)
19:48:12	21066/21066	---M--	200	added ('OK')	application/x-javascript	etag:%22524a-58dd9fd430200%22	https://w3crm.dexignzone.com/xhtml/vendor/jqvmap/js/jquery.vmap.min.js	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/vendor/jqvmap/js/jquery.vmap.min.js	(from https://w3crm.dexignzone.com/xhtml/index.html)
19:48:12	60601/60601	---M--	200	added ('OK')	application/x-javascript	etag:%22ecb9-58dd9fd430200%22	https://w3crm.dexignzone.com/xhtml/vendor/jqvmap/js/jquery.vmap.world.js	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/vendor/jqvmap/js/jquery.vmap.world.js	(from https://w3crm.dexignzone.com/xhtml/index.html)
19:48:13	47714/47714	---M--	200	added ('OK')	application/x-javascript	etag:%22ba62-58dd9fd430200%22	https://w3crm.dexignzone.com/xhtml/vendor/jqvmap/js/jquery.vmap.usa.js	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/vendor/jqvmap/js/jquery.vmap.usa.js	(from https://w3crm.dexignzone.com/xhtml/index.html)
19:48:13	18780/18780	---M--	200	added ('OK')	application/x-javascript	etag:%22495c-5f55d0ba9e300%22	https://w3crm.dexignzone.com/xhtml/js/custom.js	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/js/custom.js	(from https://w3crm.dexignzone.com/xhtml/index.html)
19:48:13	1336/1336	---M--	200	added ('OK')	application/x-javascript	etag:%22538-5f54604499400%22	https://w3crm.dexignzone.com/xhtml/js/deznav-init.js	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/js/deznav-init.js	(from https://w3crm.dexignzone.com/xhtml/index.html)
19:48:13	6271/6271	---M--	200	added ('OK')	application/x-javascript	etag:%22187f-5f54603557000%22	https://w3crm.dexignzone.com/xhtml/js/demo.js	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/js/demo.js	(from https://w3crm.dexignzone.com/xhtml/index.html)
19:48:13	23142/23142	---M--	200	added ('OK')	application/x-javascript	etag:%225a66-5f4ca2ed78280%22	https://w3crm.dexignzone.com/xhtml/js/styleSwitcher.js	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/js/styleSwitcher.js	(from https://w3crm.dexignzone.com/xhtml/index.html)
19:48:14	1087/1087	---M--	200	added ('OK')	image/png	etag:%2243f-5b0755e75e480%22	https://w3crm.dexignzone.com/xhtml/vendor/datatables/images/sort_both.png	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/vendor/datatables/images/sort_both.png	(from https://w3crm.dexignzone.com/xhtml/vendor/datatables/css/jquery.dataTables.min.css)
19:48:14	1023/1023	---M--	200	added ('OK')	image/png	etag:%223ff-5b07560f6c300%22	https://w3crm.dexignzone.com/xhtml/vendor/datatables/images/sort_asc.png	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/vendor/datatables/images/sort_asc.png	(from https://w3crm.dexignzone.com/xhtml/vendor/datatables/css/jquery.dataTables.min.css)
19:48:14	1020/1020	---M--	200	added ('OK')	image/png	etag:%223fc-5b07561adde00%22	https://w3crm.dexignzone.com/xhtml/vendor/datatables/images/sort_desc.png	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/vendor/datatables/images/sort_desc.png	(from https://w3crm.dexignzone.com/xhtml/vendor/datatables/css/jquery.dataTables.min.css)
19:48:14	1023/1023	---M--	200	added ('OK')	image/png	etag:%223ff-5b0755f6a0880%22	https://w3crm.dexignzone.com/xhtml/vendor/datatables/images/sort_asc_disabled.png	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/vendor/datatables/images/sort_asc_disabled.png	(from https://w3crm.dexignzone.com/xhtml/vendor/datatables/css/jquery.dataTables.min.css)
19:48:15	1020/1020	---M--	200	added ('OK')	image/png	etag:%223fc-5b0755ed17200%22	https://w3crm.dexignzone.com/xhtml/vendor/datatables/images/sort_desc_disabled.png	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/vendor/datatables/images/sort_desc_disabled.png	(from https://w3crm.dexignzone.com/xhtml/vendor/datatables/css/jquery.dataTables.min.css)
19:48:15	13337/13337	---M--	200	added ('OK')	text/css	etag:%223419-58dd9fd247d80%22	https://w3crm.dexignzone.com/xhtml/icons/simple-line-icons/css/simple-line-icons.css	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/icons/simple-line-icons/css/simple-line-icons.css	(from https://w3crm.dexignzone.com/xhtml/css/style.css)
19:48:16	100782/100782	---M--	200	added ('OK')	text/css	etag:%22189ae-5deded065ed00%22	https://w3crm.dexignzone.com/xhtml/icons/fontawesome6/css/all.min.css	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/icons/fontawesome6/css/all.min.css	(from https://w3crm.dexignzone.com/xhtml/css/style.css)
19:48:16	89220/89220	---M--	200	added ('OK')	text/css	etag:%2215c84-5d76c7772b800%22	https://w3crm.dexignzone.com/xhtml/icons/fontawesome/css/all.min.css	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/icons/fontawesome/css/all.min.css	(from https://w3crm.dexignzone.com/xhtml/css/style.css)
19:48:16	17527/17527	---M--	200	added ('OK')	text/css	etag:%224477-58dd9fd247d80%22	https://w3crm.dexignzone.com/xhtml/icons/themify-icons/css/themify-icons.css	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/icons/themify-icons/css/themify-icons.css	(from https://w3crm.dexignzone.com/xhtml/css/style.css)
19:48:17	141710/141710	---M--	200	added ('OK')	text/css	etag:%222298e-5df7f76a63d00%22	https://w3crm.dexignzone.com/xhtml/icons/material-design-iconic-font/css/materialdesignicons.min.css	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/icons/material-design-iconic-font/css/materialdesignicons.min.css	(from https://w3crm.dexignzone.com/xhtml/css/style.css)
19:48:17	89729/89729	---M--	200	added ('OK')	text/css	etag:%2215e81-596bbc4103300%22	https://w3crm.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css	(from https://w3crm.dexignzone.com/xhtml/css/style.css)
19:48:17	8721/8721	---M--	200	added ('OK')	text/css	etag:%222211-58ea9363ae580%22	https://w3crm.dexignzone.com/xhtml/icons/avasta/css/style.css	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/icons/avasta/css/style.css	(from https://w3crm.dexignzone.com/xhtml/css/style.css)
19:48:17	20439/20439	---M--	200	added ('OK')	text/css	etag:%224fd7-5ae8b4d0df200%22	https://w3crm.dexignzone.com/xhtml/icons/flaticon/flaticon.css	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/icons/flaticon/flaticon.css	(from https://w3crm.dexignzone.com/xhtml/css/style.css)
19:48:17	5591/5591	---M--	200	added ('OK')	text/css	etag:%2215d7-5bc284db56300%22	https://w3crm.dexignzone.com/xhtml/icons/flaticon_1/flaticon_1.css	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/icons/flaticon_1/flaticon_1.css	(from https://w3crm.dexignzone.com/xhtml/css/style.css)
19:48:17	106765/106765	---M--	200	added ('OK')	text/css	etag:%221a10d-5b782290e7c80%22	https://w3crm.dexignzone.com/xhtml/icons/icomoon/icomoon.css	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/icons/icomoon/icomoon.css	(from https://w3crm.dexignzone.com/xhtml/css/style.css)
19:48:18	63666/63666	---M--	200	added ('OK')	text/css	etag:%22f8b2-1c5fc537f6900%22	https://w3crm.dexignzone.com/xhtml/icons/bootstrap-icons/font/bootstrap-icons.css	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/icons/bootstrap-icons/font/bootstrap-icons.css	(from https://w3crm.dexignzone.com/xhtml/css/style.css)
19:48:18	28765/28765	---M--	200	added ('OK')	text/css	etag:%22705d-58dd9fd247d80%22	https://w3crm.dexignzone.com/xhtml/vendor/aos/css/aos.min.css	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/vendor/aos/css/aos.min.css	(from https://w3crm.dexignzone.com/xhtml/css/style.css)
19:48:18	57997/57997	---M--	200	added ('OK')	text/css	etag:%22e28d-58dd9fd247d80%22	https://w3crm.dexignzone.com/xhtml/vendor/animate/animate.min.css	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/vendor/animate/animate.min.css	(from https://w3crm.dexignzone.com/xhtml/css/style.css)
19:48:18	2714/2714	---M--	200	added ('OK')	text/css	etag:%22a9a-58dd9fd430200%22	https://w3crm.dexignzone.com/xhtml/vendor/perfect-scrollbar/css/perfect-scrollbar.css	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/vendor/perfect-scrollbar/css/perfect-scrollbar.css	(from https://w3crm.dexignzone.com/xhtml/css/style.css)
19:48:19	2146/2146	---M--	200	added ('OK')	text/css	etag:%22862-5df7f779a6100%22	https://w3crm.dexignzone.com/xhtml/vendor/metismenu/css/metisMenu.min.css	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/vendor/metismenu/css/metisMenu.min.css	(from https://w3crm.dexignzone.com/xhtml/css/style.css)
19:48:19	8672/8672	---M--	200	added ('OK')	image/png	etag:%2221e0-5bc9eed70ca80%22	https://w3crm.dexignzone.com/xhtml/images/pattern/pattern5.png	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/images/pattern/pattern5.png	(from https://w3crm.dexignzone.com/xhtml/css/style.css)
19:48:19	238/238	---M--	302	error ('Found')	text/html	date:Thu,%2002%20Mar%202023%2012:48:18%20GMT	https://w3crm.dexignzone.com/xhtml/images/body/12.jpg	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/images/body/12.jpg	(from https://w3crm.dexignzone.com/xhtml/css/style.css)
19:48:20	66760/66760	---M--	200	added ('OK')	image/jpeg	etag:%22104c8-5c424a5052d80%22	https://w3crm.dexignzone.com/xhtml/images/profile/cover.jpg	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/images/profile/cover.jpg	(from https://w3crm.dexignzone.com/xhtml/css/style.css)
19:48:20	238/238	---M--	302	error ('Found')	text/html	date:Thu,%2002%20Mar%202023%2012:48:19%20GMT	https://w3crm.dexignzone.com/xhtml/images/svg/check.svg	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/images/svg/check.svg	(from https://w3crm.dexignzone.com/xhtml/css/style.css)
19:48:20	238/238	---M--	302	error ('Found')	text/html	date:Thu,%2002%20Mar%202023%2012:48:19%20GMT	https://w3crm.dexignzone.com/xhtml/images/svg/cd-arrow.svg	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/images/svg/cd-arrow.svg	(from https://w3crm.dexignzone.com/xhtml/css/style.css)
19:48:20	238/238	---M--	302	error ('Found')	text/html	date:Thu,%2002%20Mar%202023%2012:48:19%20GMT	https://w3crm.dexignzone.com/xhtml/images/1.jpg	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/images/1.jpg	(from https://w3crm.dexignzone.com/xhtml/css/style.css)
19:48:20	7720/7720	---M--	200	added ('OK')	image/png	etag:%221e28-5b694b7494280%22	https://w3crm.dexignzone.com/xhtml/images/like.png	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/images/like.png	(from https://w3crm.dexignzone.com/xhtml/css/style.css)
19:48:21	555114/555114	---M--	200	added ('OK')	image/jpeg	etag:%228786a-5ed821bf31480%22	https://w3crm.dexignzone.com/xhtml/images/profile/12.jpg	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/images/profile/12.jpg	(from https://w3crm.dexignzone.com/xhtml/css/style.css)
19:48:22	333909/333909	---M--	200	added ('OK')	image/jpeg	etag:%2251855-5f4f7ab901800%22	https://w3crm.dexignzone.com/xhtml/images/background/bg6.jpg	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/images/background/bg6.jpg	(from https://w3crm.dexignzone.com/xhtml/page-login.html)
19:48:22	1270/1270	---M--	200	added ('OK')	image/png	etag:%224f6-5f4e1b2ac2b80%22	https://w3crm.dexignzone.com/xhtml/images/logo/logo-full.png	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/images/logo/logo-full.png	(from https://w3crm.dexignzone.com/xhtml/page-login.html)
19:48:22	1346/1346	---M--	200	added ('OK')	image/png	etag:%22542-5f4e1b7cc6d00%22	https://w3crm.dexignzone.com/xhtml/images/logo/logofull-white.png	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/images/logo/logofull-white.png	(from https://w3crm.dexignzone.com/xhtml/page-login.html)
19:48:22	20463/20463	---M--	200	added ('OK')	text/css	etag:%224fef-587d36d1cb380%22	https://w3crm.dexignzone.com/xhtml/vendor/lightgallery/css/lightgallery.min.css	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/vendor/lightgallery/css/lightgallery.min.css	(from https://w3crm.dexignzone.com/xhtml/app-profile.html)
19:48:23	17196/17196	---M--	200	added ('OK')	image/png	etag:%22432c-5c424a5052d80%22	https://w3crm.dexignzone.com/xhtml/images/profile/profile.png	D:/hack/New%20folder/ta/w3crm.dexignzone.com/xhtml/images/profile/profile.png	(from https://w3crm.dexignzone.com/xhtml/app-profile.html)
